Wikipedia Movie ID	Wikidata movie ID	Rotten Tomatoes score	Number of reviews
15689876	Q593353		
14442254	Q2380651	73.0	11.0
31087402	Q6164548		
9903694	Q7033952		
1322542	Q1924126		
11561029	Q1137042		
2540786	Q2278836		
11496773	Q7096812		
12434188	Q7502521		
32038301	Q2359642		
9912592	Q6010600		
4694464	Q348508	55.0	38.0
32598242			
33779630	Q7573632		
15689857	Q833426		
13891325	Q744562	91.0	11.0
4767414	Q5247699		
1751944	Q495134	76.0	87.0
24882423	Q4670594		
25680680	Q7228804		
25778107	Q4096820		
13250225	Q3602575		
23713427	Q7823880		
13386876	Q3114295		
6856411	Q2102724		
6882738	Q7852442		
27376917	Q5092295		
6945281	Q3522319		
4608923	Q1083746		
9912600	Q7264024		
14127270	Q3840520		
22267013	Q1300148	95.0	114.0
17108906	Q7719413		
2506848	Q787730	71.0	34.0
16125220	Q1427248	61.0	108.0
36415448	Q5308367		
5076193	Q4310898		
26342915	Q7828715	50.0	14.0
5664063	Q5412173		
31156204	Q4693193		
3653886	Q723416	100.0	21.0
1166501	Q1245864		
12401310	Q3793910		
15164491	Q3221969		
32068285			
18409877	Q4659864		
7194265	Q1745723	51.0	88.0
9790189	Q7126144		
23393961	Q6726258		
31636056	Q4943366		
9339327			
897540	Q909461	50.0	160.0
29251729	Q1610039		
27320664			
4852728	Q4408214		
20822165	Q11965269		
26717073	Q158759	55.0	206.0
34182174	Q2008328		
406917	Q736326	89.0	19.0
143259	Q328442	22.0	23.0
12715828	Q6150816		
11366900	Q5189839		
15560939	Q1632213		
31160411	Q7752940		
21020059	Q7403036		
36436631			
11883104	Q7033318	0.0	7.0
4525665	Q432930		
4743791			
7681320	Q2461243	62.0	21.0
7193964	Q7923544		
13333148	Q3211989		
23666508	Q5736540		
9902001			
12433713	Q377939	50.0	8.0
15560953	Q4656659		
3554935	Q300592		
4053005	Q490566		
17650883	Q7731197	57.0	23.0
28828029	Q7721942		
31832252	Q7939082		
1934977	Q425904	79.0	19.0
18098742	Q2576418	33.0	18.0
18070610	Q3053579	40.0	5.0
369682	Q107270	95.0	232.0
25080117	Q7491774		
23666937	Q7142775		
18625617	Q178700		
2360074	Q4782241		
14841268	Q5350168		
3907694	Q1535050		
23666700	Q3829103		
26137623	Q4015678	68.0	22.0
12945248	Q5002112		
9415710	Q2300632	40.0	43.0
1056686	Q1542184	91.0	66.0
13846179	Q7991315		
13072509	Q4812397		
4192920	Q1027515	20.0	5.0
5122924	Q7756949		
21103650	Q7089319		
24160174	Q1412540		
27042389			
13112047	Q7756676		
21398033	Q2673320		
5676714	Q59310		
25565382	Q7769615		
32862378	Q15039747		
31679240	Q7505739		
17444150	Q16248626		
1498341	Q7683963		
4727	Q810857	80.0	35.0
31052078	Q5450703		
23420136	Q4734445		
6100448			
3681867	Q564546	10.0	114.0
32832973	Q80204	63.0	193.0
14069890	Q5068123		
10418537	Q3869164		
18832452	Q6011935		
1769468	Q386210	67.0	6.0
11335429	Q2061053		
36557164			
14675847	Q4043149		
15047151	Q1415913		
31751448	Q3566956		
17030868	Q6943089		
33129727	Q3275390		
1041202	Q2061070	45.0	33.0
26026669	Q7846524		
10642451	Q4284288		
36190244			
12812187	Q5597910	64.0	11.0
31322524	Q820866		
18949985	Q574746		
19524001	Q7533569		
8985219	Q4791448		
5550410	Q7559555		
24044203	Q5247294		
18940234	Q7776641		
32210215	Q5505511		
24771643	Q3566936		
7950163	Q11862100		
979825	Q797679	97.0	32.0
11745593	Q786360	68.0	40.0
32456675	Q1199657		
9790960	Q3751976		
6184657	Q4906848		
18798887	Q2411262	53.0	43.0
19802642	Q7134392		
23819636	Q6378229	100.0	8.0
16809680	Q3950966		
30404263	Q5001962		
24223679	Q7206411		
217793	Q1545251	33.0	9.0
19457131	Q5088942		
15179019	Q7774913		
18571859	Q59249	64.0	28.0
32170666	Q64211111		
34853823	Q722805		
2295405	Q841203	80.0	162.0
11189582	Q2066193		
16326663	Q631707		
30920276	Q3820116		
23664138	Q4685953		
15047111	Q474231	67.0	6.0
2966368	Q7581448	22.0	9.0
4391220	Q4506608		
10642431	Q8057324		
21687214	Q7733024		
1968162	Q7676228		
24062289	Q6494898		
6983705	Q7802983		
1054845	Q515045		
9299602	Q15040754		
19609512	Q4661548		
17143221	Q3015486	78.0	23.0
3058148	Q2095700		
1553602	Q137703	59.0	17.0
6181327	Q3942852		
34548548	Q7763008		
5546896			
30607472	Q486355	85.0	26.0
13232919	Q6733475		
3142178	Q1012825	100.0	8.0
18963606	Q335683		
29836920	Q1219747		
31025790			
9133737			
23293390	Q3616850	100.0	6.0
23688064	Q226810		
11030287	Q7768424		
26735714	Q7165859		
27534308	Q5325334		
31192936	Q4830878		
3077365	Q2500010		
2685725	Q1638262	60.0	10.0
30733210	Q7786169	83.0	6.0
4619034	Q2497009		
3796734	Q374373		
20223126	Q1732735		
18979350	Q2640346		
8134739	Q4662762		
25923350	Q3441004		
18935404	Q22315057		
2163880	Q7977277		
8407529	Q2807862		
28713362	Q7202266		
16179528	Q16252161		
25524699	Q830449		
1278961	Q28193	63.0	190.0
32704026	Q7700646		
20098320	Q5375099		
3845803	Q7731624		
33789163	Q5376759		
30186271	Q1192010		
15337018	Q587565		
27995999	Q5564453		
887457	Q232219	39.0	137.0
4300597	Q3930454	57.0	30.0
27888833	Q4880314		
16179520	Q5096588		
5882689	Q3235108		
11142400	Q7278425		
15723092	Q7928466		
27292746	Q7763817		
6994182	Q6266245		
33636807	Q5053337		
24468896	Q7907989		
2773227	Q4944602		
11143271	Q7042187		
28291857			
13806284	Q772720	0.0	7.0
11118680	Q17011994		
29155795	Q7739176		
24019653	Q6816218		
31424114	Q5314693		
31153787	Q7158183		
24133587	Q4840192		
33860579	Q4879432		
14395048	Q3627741		
2885102	Q482944	90.0	41.0
20635693	Q12127037		
23281301	Q7769494		
7079954			
19936431	Q6819853		
29358654	Q6091873		
11143268	Q6956546		
2648856	Q1217369		
901907	Q1195336		
6500339	Q1412628		
16666041	Q7717818		
30754247	Q45988		
13501589	Q3524608		
2632306	Q1196707		
7012579	Q16255389		
27728090	Q5266604		
26008996	Q2893061		
35229498	Q1215282		
13909250	Q5286215		
6446874	Q2640291	65.0	34.0
28808755	Q1219005		
26944815	Q5036787		
1830725	Q280582		
549023	Q7775852		
31025852			
11142394	Q4693198		
1262431	Q5251584		
8938294	Q251574		
8614238	Q5256546		
665883	Q2093119	44.0	39.0
12613761	Q670059		
16199885	Q5178538		
27298802	Q4861667		
6768671	Q3429497		
4091758	Q1386716	20.0	5.0
9797068	Q5473847		
4389169	Q7732733		
24573150	Q3793733		
2563340	Q1064553	17.0	6.0
19777150	Q7264619		
18599377	Q1774193	86.0	7.0
9689645	Q5266405		
31156975			
28058714	Q6956601		
33002007	Q4661259		
18509569	Q267647	80.0	5.0
19754584	Q4656906		
9797077	Q5979596		
15546456	Q4759798		
8666659	Q651318		
30008595	Q3225514		
9337009	Q5281374		
26109198	Q2440163		
2695729	Q1144962	57.0	23.0
1358544	Q2002001	73.0	26.0
19947800	Q1217744		
36126212	Q8076485		
73977	Q3784599		
11830931	Q400018		
14821553	Q3204398		
20370386	Q927949	76.0	83.0
6942353	Q1114543		
32162397	Q1709746		
34296392	Q5688701		
1044568	Q166089	75.0	12.0
13156163	Q2839243		
28662070	Q12126377		
19192023	Q5373626		
8037429	Q1971187		
10072671	Q5457230		
4440277	Q156539	70.0	37.0
29763325	Q7653758		
33440725	Q2989181		
18498311	Q8031793		
32024654	Q7168279		
5867277			
4710606	Q3425600	91.0	23.0
29294813	Q7718841		
18800331	Q2061368		
25527519	Q7496617		
18118843	Q3227106		
396398	Q917980		
24032600	Q7339413		
28374639	Q3044432		
32350181	Q7858393		
8756421	Q2478066		
22099425	Q4677152		
9797040	Q5031717		
21039177	Q7148317		
25926314	Q4659853		
26104928	Q2329034		
24864009	Q7811229		
4503438	Q811980		
10343550	Q7080531		
4586623	Q7270582	17.0	6.0
33614267	Q7751039		
27197484	Q5434035		
30368292	Q5176819		
28725922	Q6673041		
1370246	Q5977578		
8055976	Q908983	45.0	20.0
1265864	Q748988	79.0	47.0
31913480	Q7683461		
5602177	Q2116986	60.0	55.0
2674440	Q1088949		
4857566	Q3040270	16.0	38.0
22091841	Q3824951		
19892178	Q3498183		
35325521	Q7353163		
26799264	Q6188351		
8641043	Q6467349		
2861311	Q5455885		
10289905	Q4765774		
12874575			
16689969	Q6749533		
26524427	Q4659800		
5590094	Q3602365		
28210328	Q5467290		
18790154	Q1047872		
18056964	Q7204280		
32512267	Q1212179		
28354779	Q2627989		
31574831	Q5421764		
19847429	Q3427546		
26326388	Q6373708		
33778232	Q7196090		
7999304	Q5312192		
26554199	Q4934664		
7120180	Q5074380		
36161222			
6021280	Q3476432	29.0	7.0
33163409	Q3344279		
31731713	Q5563308		
28082284	Q3794871		
3305827			
26377991	Q7622633		
5949974	Q1435966		
34529736	Q7698365		
26982158	Q17034797		
6257892	Q4855216		
20903038	Q3417218		
1771625	Q605413	43.0	7.0
34155451	Q3644974		
28517690	Q5565773		
4517176	Q3636833		
6598746			
265508	Q91267385		
20903348	Q7531589		
2522220	Q2004314	73.0	30.0
13532867	Q7077407		
6943602			
11760990	Q6091491		
20042731	Q4655409		
29237038	Q7363415	96.0	24.0
22643121	Q302773		
27301153	Q7402470		
28102992	Q7761265		
3978163	Q228936	24.0	152.0
19931038	Q5118145		
34356099	Q19580858		
32603865	Q6803040		
30407971	Q487503	67.0	6.0
33386770	Q200517		
25741513	Q1757544		
31437029	Q7710158		
345281	Q5559970		
9879874	Q2498205		
19769477	Q7764978		
14055212	Q7770154		
18745539	Q3818862		
19187423	Q3986838		
3978160	Q5531042		
8929476	Q735401		
13878443	Q7259051		
1062036	Q3281737		
25012092	Q2421112		
34044006	Q3061838	85.0	27.0
25011461	Q1227508		
26138037	Q1280763	88.0	8.0
28237392	Q1324711		
19431968	Q11126548		
1044875	Q598633	86.0	37.0
6312422	Q3549224		
13782034	Q7425926		
5472438	Q1140513	100.0	16.0
29726489	Q1575832		
15127349	Q3129054		
36359227	Q4557530		
26890990	Q1192319	68.0	79.0
1119341	Q987697	43.0	21.0
19895806	Q7048331	83.0	6.0
32969964	Q5571293		
213471	Q766263	89.0	63.0
31321178	Q7720131		
5589600	Q4705606		
20195915	Q3841867		
21652388	Q6477009	96.0	23.0
1266971	Q1636502	83.0	12.0
26876859	Q4662828		
28492568	Q6690949		
16099057	Q3282511		
6480036	Q3531362		
30865203	Q2535635		
22303548	Q7400423		
20902936	Q5207370		
31029118	Q2649592		
22868781	Q7131389		
3223765	Q12487339		
7140940	Q7997281		
7469888	Q4659233		
189695	Q492861		
22102102	Q7209440		
14166395	Q2586808	60.0	15.0
19901334	Q4850711		
9575143	Q258389		
9089777	Q7774078		
14170318	Q3841929		
14566842	Q2558804		
21426608	Q3475092		
30757475	Q6798510		
12857910	Q3520615		
8267742	Q5511909		
4582366	Q7332025		
19493722	Q7691871		
9218462			
9121945	Q5244765		
32149530	Q7846573		
20919109	Q5472997		
33699244	Q491764		
19394134	Q4773926		
30672517	Q3231739	80.0	25.0
31403745	Q3352186		
31672018	Q7740643		
33623286	Q6728864		
33699900	Q5698136		
14356448	Q320219		
8419674			
24111383	Q4899992		
5638547	Q1617335		
5035585	Q4310901		
10190365	Q7701713		
19821180	Q3489830		
5433016	Q7395756		
19286257	Q7278415		
15018795	Q7993252		
23652051	Q323472	91.0	254.0
28646399	Q7655205		
26161289	Q7302429		
23024638	Q1341784		
2426829	Q722281		
9589401	Q7548538		
24168343	Q4352717		
18832919	Q5286162		
29180006	Q7745205		
29583264	Q3201857		
3622109			
2032676	Q646077	16.0	19.0
20570594	Q12126743		
6103295	Q7579117		
34366102	Q5574803	67.0	6.0
31632714	Q7917626		
27693775	Q1210206	24.0	164.0
32079759	Q4928785		
19865922	Q5557138		
32114601	Q7238329		
30684320	Q7375822		
3620996	Q491033		
32784130	Q12047658	23.0	77.0
35933299	Q7758335		
3126164	Q4940456		
13726484	Q4660478		
11354327	Q10955583		
31029485	Q6683400		
26084375	Q7719701		
6492614	Q1077690	97.0	37.0
14215841	Q2629466		
26654853	Q6316458		
1102282	Q223884	91.0	194.0
2682493	Q6433142		
4771583	Q1156973		
30549208	Q3518734		
15350416	Q6929972	83.0	6.0
34253637	Q7421973		
18396151	Q6464721		
9311494	Q3424335		
20581342	Q10981332		
32267636			
21885119	Q5018916		
20896389	Q7532915		
26578378	Q4740885		
8921364			
30490013	Q6122242		
6518422	Q4929450		
34957039	Q7234355	43.0	28.0
26772297	Q4855116		
3896645	Q5443396		
23594997	Q1320997	20.0	121.0
32869134	Q128975		
29002560	Q7749319		
8907743	Q1423675	100.0	7.0
28128839	Q4646903		
31671210	Q6011922		
14790659	Q266552	14.0	59.0
14176937	Q3041660		
24607695	Q7715984		
30492634	Q5459232		
31096685	Q6316408		
16082513	Q6407430		
9010968	Q1626868	69.0	86.0
9365852	Q3110449		
9623638	Q1192184		
24158073	Q12124489		
19004390	Q5310496		
27624482			
11697273	Q1153792	73.0	91.0
33427517	Q6019881		
10702582	Q4880406		
17387198	Q3675784		
12780330	Q1402643		
23666711	Q3978020		
17365387	Q300517	62.0	138.0
3671998	Q1420108	59.0	37.0
6491972	Q1198273		
19868113	Q6483678		
19188245	Q7958883		
28936498	Q3509204		
8949632	Q7772826		
21885714	Q5105260		
28305026	Q1048778		
8549370			
17274239	Q7522809		
7564267	Q4797709		
27476548	Q4861389		
18805258	Q5159996		
22643857	Q2478122		
31805047			
24491425	Q5419601		
18497319	Q7379552		
9483457	Q3197040		
28467668	Q5183136		
27511014	Q496738		
19874156	Q5370580	24.0	25.0
26405473	Q1304330		
10381173	Q1624365	67.0	9.0
26792675	Q5251826		
23791501			
23001766	Q13564444		
31155467	Q6749647		
23662562	Q836580		
19442011	Q2625451		
3840504	Q643811	43.0	7.0
28540816	Q4155570		
4144690	Q2633011	100.0	16.0
23941011	Q8030735		
5123687	Q1333346		
6090730	Q2418707	77.0	30.0
33373295	Q11025169		
3757903	Q1131511		
23150177	Q4659294		
32862305	Q7715011		
33943988	Q5374095		
32896482	Q705776		
2571604	Q845204	44.0	158.0
18456072	Q2706157		
22752021	Q6354884		
19141239	Q7240252		
6321263			
14538458	Q1554566		
24466233	Q16852732		
15726696	Q382289	18.0	172.0
4041456	Q1762954		
24654062	Q7560705		
2301060	Q839916	86.0	7.0
18612918	Q1304023		
8060924	Q12102950	100.0	5.0
2393932	Q1671695	82.0	11.0
17708660			
17276462	Q2743257		
5579762	Q613403	91.0	45.0
3244123	Q1138096		
15756493	Q5519152		
30207184	Q7288912		
2814516	Q3206606		
9994307	Q1094519	67.0	6.0
11492691	Q7379354		
23641101			
20894604	Q2327769		
2740780	Q999370		
28062642	Q6316694		
35004748			
14080839	Q5037100		
15752561			
1803595	Q1168623	83.0	23.0
28492687	Q7445554		
34149648	Q7766869		
2853254	Q544359		
20519206	Q5297312		
31497827	Q12135571		
22165566	Q4004545		
34256941			
33269485	Q6890738		
527414	Q779121	63.0	19.0
34466855	Q4633311	40.0	5.0
22643155	Q2191285		
18158404	Q842253		
5375472	Q780197	7.0	29.0
26007214	Q5182312		
534778	Q1089283	23.0	13.0
20581289	Q4880109		
27788794	Q7776683		
24978786	Q6802928		
364553	Q3221902		
25479531	Q7045930		
33117749	Q3525927		
10291615	Q7114866	79.0	19.0
20535192	Q2053630	88.0	17.0
14820263	Q7402789		
13671006	Q3115376		
347235	Q636166	79.0	39.0
22644882	Q2510531		
25748112	Q919635		
35114850	Q5460949		
10057199	Q2633757		
16486830	Q5466683		
24094649	Q7769783		
9694095	Q6938752		
33898647	Q7204216		
30738119	Q2811356		
23784006	Q494085	84.0	55.0
30553238	Q464964	57.0	223.0
31093232	Q7203495		
23317589	Q7208976	0.0	6.0
919722	Q76827	66.0	70.0
18716845	Q3790311		
20688153	Q273676		
8557069	Q5732337	57.0	21.0
32456672	Q5226464		
23252763	Q641362	80.0	203.0
31657529	Q968723		
9694079	Q2784581		
2740778	Q6928393		
30895351	Q12132402		
26389395	Q1630124		
31371925	Q167432	94.0	31.0
6719268	Q1612412	40.0	5.0
30824882	Q1400498	62.0	13.0
26772383			
26639765			
1577984	Q975358	68.0	105.0
6767366	Q7426177		
15139625	Q534919		
1511826	Q851284		
3043429	Q492314		
19802726	Q7721570		
11735639	Q7756099		
23896772	Q4431215		
2728447	Q2356859	69.0	13.0
13915018	Q7228194		
33269085	Q6383509		
15122117	Q139326	98.0	233.0
25090747	Q4996711		
19605952	Q5564690		
24729696	Q7543730		
22087976	Q2963005		
2191142	Q3716917		
6953974			
5627716	Q1678478		
1129583	Q217008	25.0	167.0
20518813	Q2275442		
19471956	Q7458429		
24875034	Q7883352		
22050579	Q6859729		
31706716	Q7767688		
3184269	Q6023290		
19421263	Q5437541		
18689180	Q1213713		
9994115			
2557050	Q1851488		
32677131	Q5287266		
648921	Q223887	92.0	87.0
13279133	Q3235125		
31237593	Q12126935		
32895865	Q7722865		
19478494	Q3996044		
9994092			
2825783	Q1956926	37.0	82.0
14034821	Q7719008		
35365357	Q10858570	100.0	5.0
18940858	Q5185205		
3571442	Q2493884	93.0	43.0
4954419	Q4762351		
30578107	Q3497145		
22644521			
6308934			
12154789	Q3392564		
34954178	Q6507579		
27747672	Q5447731		
27344711	Q5447686		
28689512	Q12124527		
644845	Q386291	64.0	47.0
35924794	Q5072908		
20962696	Q917910		
19315040	Q5338349		
22643200	Q2352854		
320772	Q1091508		
6795776	Q5017334		
13099032	Q1192066		
13465448	Q4656636		
25930354	Q7805257		
24082399	Q151643	62.0	37.0
21871352	Q7386837		
24526951	Q4763954		
23806960	Q5374981		
8162204	Q6494413	100.0	8.0
31743981	Q5128809		
14454439	Q7549368		
20437884	Q5655741		
1544670	Q584190	85.0	13.0
18192644			
31155775	Q12943259		
14373593	Q1475800		
16995956	Q7771849		
23012325	Q5004771		
2498089			
19331290			
16179691	Q7563730		
30957114	Q5210106		
27966661	Q7180678		
7477580			
922861	Q1132912	45.0	11.0
32312987	Q7763401		
14948843	Q3402864		
26362766	Q7855766		
9338255	Q3986440		
23666615	Q820452		
11522872	Q7080533		
26511699	Q7260633		
19315315	Q5429949		
30697018	Q7637683		
26364529	Q5323509		
70508	Q814296	91.0	46.0
9338259			
26284851	Q2065419		
8267311	Q7772608		
26254749	Q5065041		
16751513	Q940387	59.0	139.0
6917971	Q581318	20.0	5.0
14946819	Q4661143		
4608064	Q6989514	90.0	98.0
25090849	Q6938151		
13060609	Q7754478		
31322943	Q7684096		
34973088	Q6983803		
26748690	Q1215740		
2302033	Q15039594		
7494411	Q2720627	82.0	78.0
4911406	Q722574		
26279540	Q3777189		
17563157	Q2615110		
9919921	Q6464012		
19400604	Q3520127		
26749281	Q4840821		
19420250	Q5349004		
15105289	Q878824		
36288894	Q3576817		
174560	Q936327	91.0	53.0
5464326	Q1521248		
28467704	Q3506596		
19299838	Q713431		
33345762	Q904047		
21760723	Q4657559		
10059040	Q9012513		
10952397	Q7766417		
7476456	Q4637387		
10827382	Q4657106		
34653023	Q7734537		
34408412	Q1583832		
2887314	Q230488	30.0	30.0
15235501	Q7767102		
14053036	Q4699289		
20479601	Q1732331		
23023919	Q7241699	92.0	25.0
26655950	Q16255296		
23281607	Q212864		
24314968	Q13576886		
8004988	Q910695		
9912911	Q677254		
2909975	Q4689279		
31025747	Q6463168		
28826687	Q1162000		
34140190	Q5251565		
32136310			
27947330	Q3313956		
6085415	Q1977430		
24160832	Q7718422		
9594023	Q4657568		
9919775	Q6464036		
11015575	Q5434866		
12064781	Q7786360		
28545694			
27947175	Q12020107		
10549516	Q4940418	88.0	16.0
7982616	Q11340760		
29747214	Q12126213		
36348682	Q1094894		
2932827	Q951966	88.0	33.0
21091632	Q7992566		
14812466	Q1153505	92.0	139.0
9998343	Q6683032		
4325320	Q1406770	84.0	51.0
73460	Q943192	95.0	56.0
17945327	Q7734305		
3932672	Q3497233		
24234229	Q7760303		
1898116	Q82352	35.0	122.0
14240280	Q5288356		
32071900	Q7745116		
31147018	Q1734680		
9893014	Q4912219		
31521717	Q6884401		
4372392	Q459427		
28297843	Q3549675		
9907431	Q4409881	0.0	5.0
28368738	Q164331		
33382022	Q8982692		
16747410	Q1182609	74.0	23.0
27935279	Q2152960		
28067166	Q1056936		
24889514	Q3213823		
7267220	Q2123065	59.0	17.0
4343468	Q7811124	88.0	33.0
31509436	Q3233233		
16072264	Q1763826	56.0	9.0
9309429	Q1130084	96.0	46.0
1325571	Q488937	53.0	43.0
22643422	Q6303219		
8206739	Q7731676		
34778156	Q7932626		
19271338	Q7678425		
20811776	Q6494309		
21427848	Q773069		
169398	Q1425534	93.0	29.0
35668122	Q2377125		
26949520	Q5564402		
15479813	Q45987		
6119983	Q599846		
1357356	Q1468993	60.0	15.0
23687979	Q6997734		
16686440	Q917654		
14364909	Q6315961		
22191929	Q2743049		
17471793	Q2015369		
3140828	Q370893	10.0	40.0
2866691			
15002256	Q5207200		
19858634			
25840527	Q3067907	20.0	5.0
31156443	Q5225518		
9446263	Q369908	100.0	7.0
3907724	Q1707896		
14076239	Q4686566		
7443488	Q7839913		
3169283	Q1260009		
2208130	Q2548052	100.0	8.0
1271237	Q1197204	72.0	25.0
23525900	Q4635005		
8753860	Q502680	9.0	11.0
27957643	Q5434641		
35712635	Q7748949		
23691130	Q5701685		
29891036	Q6651863		
9893039	Q7746843		
35235144	Q1279290	99.0	95.0
8850351	Q3061603		
33625001	Q5000234		
23904795	Q2815271	35.0	20.0
29836903	Q5070747		
20519233	Q5463962		
8760558	Q5371391		
34346997	Q135685		
32987749	Q7729142		
5654739	Q4661137		
31866276	Q3595767		
1632587	Q7715289	50.0	10.0
12332323	Q6173034		
10020327	Q661946	54.0	24.0
31192915	Q10327034		
17093635	Q5185646		
28204476	Q7719547		
13914496	Q4740138		
33497207	Q7619785		
19890808	Q1090816		
7101280	Q2200056		
26503843	Q7111550		
945305	Q770965	79.0	165.0
30547857	Q7754714		
5831289	Q3519625		
33617254	Q471993		
27745239	Q7573753		
21620643	Q2478193		
387337	Q6928728		
32984773	Q593718	75.0	75.0
12999649	Q3212852	35.0	48.0
15986549	Q4427938		
10090763	Q3646290		
20630726	Q7195956		
28185096	Q7318560		
12991973	Q3785798		
8843407	Q3013019		
1164646	Q1388838		
3725882	Q4656612		
22903422	Q16312683		
5480135	Q6508142		
28189023	Q7756664	72.0	25.0
8188906	Q2540443		
12361350	Q3750905	80.0	5.0
3445270	Q3548575		
28355079	Q4735934		
25048337	Q4659928		
24161151	Q7734243		
16340404	Q4660010		
30528321	Q7445491		
31335395	Q1509384		
26654233			
28888213	Q1647025		
22317635	Q8034771		
31842461	Q4875687		
2692236	Q4180248		
24923538	Q7820259		
4411752	Q2377481		
4149808	Q942289		
842825	Q867283	96.0	142.0
4832987	Q737304	20.0	5.0
29785924	Q2420468		
35340023	Q1976237		
24665513	Q7539060		
12839891	Q7229123	35.0	20.0
12370619	Q3283898		
17404922	Q1190988	82.0	177.0
6259249			
31653063	Q7585851		
2196961	Q1169108		
17942573			
34456317	Q6877362		
25542820	Q4701487		
17181408	Q4974243		
8843403	Q1043614	91.0	11.0
1683454	Q7260756		
35646163	Q4636443		
5113395	Q5286204		
23999152	Q7718749		
5369620	Q5269196		
5406747	Q7186452		
13861985	Q2413413	19.0	59.0
17510112			
1695586	Q1907380	90.0	29.0
34311135	Q7292797		
18393490	Q4955550		
6017242	Q6412306		
11104355	Q1168752		
15098889	Q5574769		
28763789	Q1756571		
