,Wikipedia Movie ID,ethnicity_diversity
62788,5733558,
62789,24329080,
62790,23180138,
62791,9006288,
62792,33528446,
62793,29294553,
62794,4483482,
62795,6674887,
62796,31954164,
62797,18146584,
62798,10213174,
62799,25967434,
62800,35863023,
62801,9390544,0.21812109980065184
62802,10871232,0.07286670007851516
62803,12212399,
62804,7760868,
62805,22754277,
62806,31156424,
62807,12824962,
62808,12961185,0.3586841549093481
62809,19606296,
62810,13046630,0.3586841549093481
62811,28602603,
62812,29451566,0.0808032080150231
62813,18496239,0.35943694489130373
62814,26098891,
62815,10018052,
62816,17102529,
62817,3593188,
62818,17825230,
62819,25808230,
62820,2134635,0.13685583593385506
62821,30886728,
62822,21753265,
62823,1666550,
62824,16455553,
62825,2100740,
62826,31217842,
62827,28371359,
62828,12932124,
62829,20672258,0.3789590997380447
62830,24379388,
62831,24045017,
62832,29652451,
62833,1958815,
62834,3547149,
62835,9694615,
62836,29666067,
62837,2669177,
62838,1399836,
62839,12262346,0.09191431912613422
62840,21292344,0.24012541078431884
62841,32818099,
62842,27947243,
62843,30351286,
62844,33142877,
62845,27880314,
62846,3342111,
62847,25129766,
62848,8484849,
62849,16682941,
62850,36239136,
62851,18003388,
62852,23077560,
62853,309553,
62854,21133013,
62855,1186395,
62856,36401988,
62857,25924934,
62858,33032548,
62859,8253290,
62860,1236170,
62861,22644276,
62862,1614261,
62863,9252434,
62864,1499348,
62865,3672796,
62866,21759671,
62867,34983946,
62868,74966,
62869,11726204,
62870,24681354,
62871,30338653,
62872,458890,
62873,960657,
62874,17455019,
62875,33509524,
62876,25943455,
62877,15253513,
62878,5656393,0.09191431912613422
62879,10825132,
62880,3300191,0.275491797072686
62881,32410565,
62882,16767019,
62883,31320427,
62884,9178375,
62885,26459708,0.19191431912613421
62886,11085004,0.24553999084320313
62887,2285878,
62888,9282967,
62889,13927893,
62890,26724000,
62891,475496,
62892,844315,
62893,7323532,
62894,19286348,0.10858098579280089
62895,2507523,
62896,20285842,
62897,19842882,
62898,26579694,0.35943694489130373
62899,25404912,
62900,31029142,
62901,1985814,
62902,27027207,
62903,31159134,
62904,14940996,
62905,7587356,0.23534017970879453
62906,32034599,
62907,26966982,
62908,19679775,
62909,13265473,
62910,19768919,
62911,6977496,
62912,6534317,
62913,3416335,
62914,23887068,
62915,21857942,
62916,18603719,
62917,10722666,
62918,18502369,
62919,24426442,
62920,8187258,
62921,31487646,
62922,9307076,
62923,24844921,0.13853000215366243
62924,28245273,
62925,24097916,0.36075222437588467
62926,1623441,
62927,25926482,
62928,30164669,0.09191431912613422
62929,17657341,
62930,880056,0.24705633754159653
62931,8302293,
62932,31365884,
62933,22983782,
62934,11142044,
62935,31639058,
62936,26684475,
62937,6306290,
62938,16264226,
62939,13156679,
62940,8475191,
62941,19521304,
62942,4732106,0.13635876357057866
62943,2308701,
62944,24165842,
62945,33087147,
62946,1354757,
62947,31333188,
62948,19752168,
62949,13585472,
62950,11669482,
62951,20904041,0.19191431912613421
62952,14910247,0.05858098579280088
62953,21313627,
62954,28887407,
62955,4521534,
62956,31026727,
62957,217825,
62958,31307409,
62959,15301544,
62960,26707166,
62961,11956039,
62962,32441022,
62963,7724078,
62964,13069334,0.3908633154332633
62965,31552453,0.0808032080150231
62966,15114733,
62967,15892858,
62968,33156456,
62969,31026301,
62970,3588945,
62971,29472430,0.10858098579280089
62972,6972775,
62973,2072768,
62974,12005731,
62975,3111594,
62976,9493464,
62977,14185043,
62978,33205530,
62979,11055611,
62980,29320666,0.1372147226690815
62981,12667164,
62982,25125167,0.12734364892453784
62983,36194628,
62984,26705857,
62985,23742356,
62986,32199131,
62987,18600327,
62988,1691460,
62989,19484295,
62990,26729644,
62991,19772245,
62992,32058888,
62993,1923480,
62994,26571536,
62995,27490693,
62996,32932674,
62997,27645415,
62998,36477825,
62999,12975947,
63000,9557005,
63001,27148466,
63002,8277007,
63003,7694669,
63004,27049275,
63005,12250909,
63006,19755481,
63007,32104213,
63008,20334899,
63009,27296052,
63010,4989069,0.18685583593385505
63011,20947625,
63012,25419009,
63013,13650555,
63014,31113422,0.13635876357057866
63015,4316737,0.0808032080150231
63016,5790961,
63017,24652315,
63018,31215557,
63019,1368785,0.3346299469459045
63020,23839615,
63021,13385538,
63022,1224344,
63023,2951866,
63024,16901157,
63025,2195842,
63026,25477089,
63027,14488825,
63028,26146198,
63029,3787708,
63030,29783609,
63031,1976316,
63032,5511004,0.3586841549093481
63033,33492942,
63034,17373784,
63035,14339464,0.3847877664673185
63036,280976,
63037,30862115,
63038,15070841,
63039,21172552,
63040,6565567,
63041,8479063,
63042,31581655,
63043,9103839,
63044,8783864,
63045,3373582,
63046,1604763,
63047,17608189,
63048,14729114,
63049,77605,
63050,6156561,
63051,28741554,
63052,2186181,
63053,31153532,
63054,11987078,
63055,36033337,
63056,28646062,
63057,27885347,
63058,10445052,
63059,5474325,
63060,26885889,
63061,5276217,
63062,171588,
63063,9678533,
63064,26049320,
63065,32198884,0.19191431912613421
63066,33231905,
63067,9331983,0.19277027822463708
63068,213015,0.1806884658930151
63069,24156795,
63070,23691324,
63071,2067110,
63072,4199428,0.13635876357057866
63073,1394579,0.2605558728718304
63074,1047834,
63075,32809573,
63076,24607828,0.2858042509338142
63077,12138953,
63078,3626474,
63079,14385804,
63080,31155294,
63081,8408054,0.13853000215366243
63082,28925239,
63083,26165523,
63084,4122840,
63085,31156125,
63086,7173935,
63087,26549967,
63088,9001684,
63089,10892479,
63090,13914696,0.10858098579280089
63091,28385167,
63092,2367298,
63093,93760,
63094,24441222,
63095,15330597,
63096,22644920,
63097,68485,
63098,19012797,
63099,31156306,
63100,9220482,
63101,30436206,
63102,31322427,
63103,31953707,
63104,5866831,
63105,20600033,
63106,32827405,
63107,8023659,
63108,15293407,0.13635876357057866
63109,101899,
63110,2995876,
63111,20903151,
63112,26374564,
63113,33935867,
63114,17176702,
63115,10173459,
63116,2274938,
63117,20817399,
63118,34760284,
63119,3069436,0.2749919348407883
63120,815934,0.05858098579280088
63121,9524905,
63122,34654625,
63123,985064,
63124,29529433,
63125,9122309,
63126,17188583,
63127,22169427,0.27357348623966016
63128,21343910,
63129,33183721,
63130,25181253,
63131,3232694,
63132,22088384,
63133,12848514,
63134,29220422,
63135,20428024,0.38685583593385503
63136,4566179,
63137,12629555,
63138,20673650,
63139,961459,
63140,27396639,
63141,14076013,
63142,29522961,
63143,16053937,
63144,33369221,
63145,24085257,
63146,25981676,
63147,25244431,0.05858098579280088
63148,10106919,
63149,3850268,
63150,37174696,
63151,21351602,
63152,33860411,0.19191431912613421
63153,19689718,
63154,16927051,
63155,31156877,0.36759792135510794
63156,9198608,
63157,28118579,
63158,36062326,
63159,2681496,0.14658935925553318
63160,12707709,
63161,9083684,
63162,1475914,
63163,6692620,
63164,3561650,
63165,5512611,0.38599987683535225
63166,3653844,
63167,948337,0.24012541078431884
63168,31323130,
63169,23150946,
63170,18784606,
63171,20904344,
63172,31649925,
63173,25289777,
63174,3815462,
63175,31892955,
63176,3729760,
63177,31063644,0.3586841549093481
63178,11638265,0.2736766553562074
63179,15164865,
63180,23666727,
63181,14738953,
63182,10000174,
63183,17901688,
63184,5957019,
63185,15048713,
63186,34519596,
63187,26251984,
63188,22600179,
63189,10368207,0.13635876357057866
63190,31857098,
63191,12694954,
63192,23975295,
63193,183061,
63194,24549683,0.0808032080150231
63195,32942781,
63196,6020979,0.37484437868294146
63197,20705030,
63198,22720246,
63199,28510405,
63200,31025744,
63201,2610276,
63202,21144547,
63203,28492652,
63204,13881749,
63205,35004972,
63206,24202400,
63207,11547073,
63208,3868321,
63209,24630747,
63210,17571858,
63211,34602448,
63212,24513830,
63213,25898591,
63214,11657781,
63215,20721001,
63216,2150615,
63217,10053804,
63218,12646576,
63219,12739295,
63220,22581010,
63221,22643939,
63222,8150408,
63223,7095934,
63224,10675370,0.21943637928523277
63225,3881551,
63226,4766483,
63227,11789084,0.07372265917701802
63228,8466260,
63229,17680639,
63230,21145208,
63231,7677968,
63232,19918289,
63233,30786877,
63234,28066231,
63235,28199463,
63236,27434965,
63237,22933438,
63238,24283620,
63239,34498729,
63240,3244159,0.06691431912613421
63241,4562661,
63242,17608441,
63243,11484373,
63244,30818824,
63245,35641677,
63246,63504,
63247,21547263,
63248,23413848,
63249,33648539,
63250,3470969,
63251,25849276,0.19191431912613421
63252,31499647,
63253,11558771,0.3586841549093481
63254,365025,
63255,4313900,
63256,31685356,0.0808032080150231
63257,18613738,0.19408555770921798
63258,20357711,
63259,12761613,
63260,32873318,
63261,9574476,0.3937867626911327
63262,23816245,
63263,8203141,
63264,12204792,
63265,32374695,
63266,12330943,0.3861030459518994
63267,28249206,
63268,11589529,
63269,33545196,
63270,9094650,
63271,24436496,
63272,33482477,
63273,16850915,
63274,24121577,
63275,31920251,
63276,14411725,
63277,17231552,
63278,5227373,
63279,313010,
63280,5088388,
63281,26710797,
63282,29114879,
63283,9773778,
63284,4664213,
63285,10538836,
63286,25674757,0.3937867626911327
63287,31009832,
63288,34771652,
63289,21487398,
63290,2372920,
63291,1985184,
63292,22855953,
63293,26798570,
63294,26875551,
63295,31132732,
63296,4575756,
63297,21437273,0.05858098579280088
63298,23691171,
63299,31091694,
63300,32872881,
63301,427173,
63302,20949687,
63303,6684371,0.10858098579280089
63304,19316976,
63305,32775316,0.19191431912613421
63306,33366408,
63307,31723861,
63308,30679672,
63309,5220792,
63310,33564741,
63311,30626576,0.05858098579280088
63312,33426366,
63313,8009696,
63314,5078055,
63315,20886980,
63316,23943237,
63317,11219515,0.09191431912613422
63318,32777421,
63319,451817,
63320,6218739,
63321,9264808,
63322,12894140,
63323,19174486,
63324,24713061,
63325,14107430,
63326,35493761,
63327,16092339,
63328,18855425,
63329,29736469,
63330,10359436,
63331,5865566,
63332,6210669,
63333,14107428,
63334,21967270,
63335,10270809,
63336,29647648,
63337,22360770,
63338,1059662,
63339,3769721,
63340,14865130,
63341,21006627,
63342,24077046,0.19277027822463708
63343,20677580,
63344,25509697,
63345,35834719,
63346,6146439,
63347,30928797,
63348,10827920,
63349,1365451,
63350,6736506,
63351,31213324,
63352,535971,
63353,29606619,
63354,28463378,
63355,12281413,
63356,1304986,
63357,36449472,
63358,21481260,
63359,8192128,
63360,20496833,
63361,8867686,
63362,34740946,
63363,2768141,
63364,9997838,
63365,19301461,
63366,33479342,
63367,11594316,
63368,8733905,
63369,24286446,
63370,21734872,0.36075222437588467
63371,6197876,
63372,7713534,
63373,17405429,
63374,26615804,
63375,36448393,
63376,21825241,
63377,1815267,
63378,7661495,
63379,22240282,0.3586841549093481
63380,27971093,
63381,28946385,
63382,3701905,
63383,2378574,
63384,18822967,
63385,20328646,
63386,34405687,
63387,17379008,
63388,24162487,
63389,26048675,0.09191431912613422
63390,10200826,
63391,26332561,
63392,7897523,
63393,654530,
63394,1256990,0.18735569816575273
63395,21734367,
63396,6203432,
63397,6920292,0.3500110620664745
63398,11091805,
63399,32986436,
63400,26013069,
63401,234537,
63402,9997850,
63403,28361331,
63404,24104622,
63405,17623298,
63406,16479340,
63407,17656771,
63408,22538938,0.2749919348407883
63409,35986977,
63410,35246463,
63411,7302414,
63412,28744569,
63413,11422931,
63414,29581839,
63415,2283532,
63416,27758794,
63417,20904654,0.3585809857928009
63418,10155579,
63419,18166884,
63420,8509224,
63421,22284927,
63422,73497,
63423,29128744,
63424,11141728,
63425,6551171,
63426,29345237,
63427,4941332,
63428,6548549,
63429,5367617,
63430,1655653,
63431,5596698,
63432,2853589,
63433,6814883,
63434,36574570,
63435,13018737,0.06691431912613421
63436,5177221,0.05858098579280088
63437,13875060,
63438,10784924,
63439,24006427,
63440,32963393,
63441,11141732,
63442,3509663,
63443,30448587,
63444,9273369,0.13902986438556011
63445,33008520,
63446,25862453,
63447,37322106,0.38468459735077126
63448,20986251,
63449,9252796,
63450,12535147,
63451,33581815,
63452,11767086,
63453,30254255,0.19191431912613421
63454,956598,
63455,4286797,
63456,9919549,
63457,4006045,
63458,2530760,
63459,11141736,0.19191431912613421
63460,22643810,
63461,36197495,0.3730523786797811
63462,9531428,
63463,31026331,
63464,31549531,
63465,33902317,
63466,30640377,
63467,442675,
63468,32228686,
63469,31029482,
63470,32607519,
63471,33828934,
63472,18516420,
63473,7816820,
63474,6937727,
63475,3070954,
63476,1068346,
63477,31885311,
63478,3601932,
63479,5096899,
63480,2886835,
63481,28763748,
63482,3582357,
63483,4321709,
63484,25870098,
63485,32946267,
63486,3756621,
63487,31738289,
63488,6268880,
63489,32878915,
63490,788543,
63491,32946101,
63492,32946163,
63493,10505379,0.32937318640843416
63494,1971532,
63495,24732676,
63496,23755411,
63497,16614458,
63498,6036884,
63499,3698195,
63500,14498428,
63501,17988463,
63502,8471717,0.07372265917701802
63503,2423367,
63504,34317793,
63505,7709364,
63506,27376549,
63507,22712364,0.16173369099883142
63508,5202494,
63509,20296858,
63510,4883181,
63511,21984286,
63512,30408409,
63513,2160347,
63514,10000072,
63515,6793514,
63516,9916253,
63517,26209823,
63518,31197060,
63519,16276017,
63520,12106229,
63521,24046280,
63522,33382526,
63523,9544556,
63524,23961445,
63525,3202250,
63526,8102390,
63527,10570436,
63528,30473086,
63529,9916263,
63530,31026437,
63531,26183040,
63532,8471712,
63533,27584028,
63534,25277370,
63535,7407098,
63536,31755942,0.3586841549093481
63537,3333934,
63538,29739159,
63539,18674907,
63540,9916361,
63541,12118683,
63542,32946364,
63543,18918743,
63544,1971531,
63545,6530675,
63546,35904399,
63547,24791130,0.38141972154372644
63548,28459589,
63549,7680299,
63550,7815982,
63551,32190033,
63552,29035139,
63553,35987367,
63554,2181853,
63555,8175771,
63556,26799379,
63557,13909643,
63558,2490751,0.19201748824268142
63559,8721887,
63560,32754139,
63561,22657941,
63562,9999998,
63563,25751926,
63564,28796355,
63565,6238379,
63566,26633434,
63567,11469460,
63568,13435093,
63569,31613464,
63570,10780699,
63571,33921349,
63572,10291050,
63573,2544021,
63574,9093089,
63575,7455302,
63576,20396192,
63577,28460728,
63578,18156174,
63579,23244306,
63580,5990955,0.13635876357057866
63581,8433769,
63582,17865780,
63583,2976581,
63584,31155670,
63585,27818228,
63586,16750096,
63587,8620341,
63588,17930300,
63589,4778690,
63590,12738023,
63591,34364391,
63592,9976763,
63593,27876304,
63594,26017702,
63595,9426146,
63596,20951471,
63597,26009758,
63598,10575737,
63599,22513789,
63600,19137536,
63601,16345509,
63602,22173828,0.09191431912613422
63603,3415971,
63604,6612094,
63605,27426271,
63606,11250583,
63607,17546816,
63608,20679676,
63609,20855443,
63610,2922060,
63611,5871901,
63612,28373914,
63613,22944765,
63614,13375607,
63615,900231,
63616,36329272,
63617,27200896,
63618,21264249,
63619,3778755,
63620,28418592,
63621,32076460,0.13635876357057866
63622,21029252,
63623,5913251,
63624,5258501,
63625,12528729,
63626,4110064,
63627,6302852,
63628,23700048,
63629,29380772,
63630,31381839,
63631,5847159,
63632,1367497,0.2749919348407883
63633,20611248,
63634,3445763,
63635,18982622,
63636,13819863,
63637,12625059,
63638,2325197,
63639,24460184,
63640,22179566,
63641,19114320,0.35943694489130373
63642,386124,0.12068903149908607
63643,10628527,
63644,15908338,
63645,7290009,
63646,25366879,
63647,26903903,
63648,20961147,0.2806884658930151
63649,2809683,
63650,2108325,
63651,9426139,
63652,28138586,
63653,20149505,
63654,28911662,
63655,22100242,
63656,2457278,0.16256554424509628
63657,10404153,0.07286670007851516
63658,803813,0.38685583593385503
63659,21005447,
63660,31925768,
63661,32538811,
63662,3608606,
63663,24063301,
63664,22833174,
63665,30268146,
63666,1274324,
63667,23496932,
63668,18630628,
63669,2921355,
63670,8557673,
63671,18968817,
63672,5394916,
63673,16686744,
63674,24152116,
63675,11401326,
63676,31581950,
63677,5639292,
63678,33278967,
63679,1223684,0.05858098579280088
63680,9719756,
63681,39311,
63682,24823252,
63683,17181994,
63684,19490640,
63685,20599779,
63686,23883054,
63687,31320405,
63688,29785,
63689,7420154,
63690,25895392,
63691,25080990,
63692,26546695,
63693,24008761,
63694,32163284,0.37589641890581565
63695,25946368,
63696,698242,0.24603985307510082
63697,24346683,
63698,5248778,
63699,33345651,
63700,10394260,
63701,6457618,
63702,18938811,
63703,15868613,
63704,31268917,0.2757447248227439
63705,18412724,
63706,20581432,
63707,7185465,
63708,570279,
63709,26315867,
63710,4853040,0.062284689496504585
63711,19096627,
63712,13291774,
63713,3700806,
63714,35756049,
63715,10499070,
63716,19051545,
63717,31704347,
63718,11595327,
63719,7124067,
63720,12646806,
63721,20681361,
63722,6123971,
63723,10822975,
63724,31470462,0.3585809857928009
63725,22644984,
63726,32365910,
63727,32883795,
63728,6179165,
63729,35457656,
63730,6299822,
63731,20288726,
63732,26267583,
63733,7951528,
63734,13619006,
63735,31165097,
63736,154693,
63737,28913353,
63738,10090252,
63739,10649757,
63740,258942,
63741,4302862,
63742,24328770,
63743,33625668,
63744,13706578,0.3830465674690033
63745,18114831,
63746,22644900,
63747,8108970,
63748,21781598,
63749,7574999,0.2762445870546416
63750,28288258,0.35943694489130373
63751,13759380,
63752,24323324,
63753,29203277,
63754,14906786,
63755,21510686,
63756,6790301,
63757,28067194,
63758,6718040,
63759,33063797,
63760,15619502,
63761,8982712,
63762,5117656,
63763,36814246,
63764,23123057,0.19277027822463708
63765,35723380,0.19201748824268142
63766,7532215,
63767,18165962,
63768,26748268,0.10858098579280089
63769,5184523,
63770,7451665,
63771,3515134,
63772,31322786,
63773,26949434,
63774,6795082,0.10858098579280089
63775,8288738,
63776,15938404,
63777,14294719,
63778,5887128,
63779,8077348,0.1821000682634717
63780,27496072,
63781,18959676,
63782,25672912,
63783,28285691,
63784,25945204,
63785,6031488,
63786,35774631,
63787,5860215,
63788,11446199,0.36125208660778235
63789,13571677,
63790,1356628,
63791,17605459,
63792,8541082,
63793,35203949,
63794,14085200,
63795,13710243,
63796,14106487,
63797,35872235,
63798,8935514,
63799,4446736,
63800,12667993,
63801,27149660,
63802,2246413,
63803,35686245,
63804,1850963,
63805,19093517,0.35943694489130373
63806,32965361,
63807,33063765,
63808,79848,
63809,2016956,
63810,23282474,0.3658111080662781
63811,8356458,
63812,28194565,
63813,32603062,
63814,15847719,
63815,22215272,
63816,13899326,
63817,5115542,
63818,5178996,0.07286670007851516
63819,34246699,
63820,16965135,
63821,1192675,
63822,3492340,
63823,16613774,
63824,25446498,
63825,33804488,
63826,24519542,
63827,17241504,
63828,12784585,
63829,32981550,
63830,462657,
63831,30234253,
63832,5349271,
63833,7329316,0.22018916926718837
63834,26987367,
63835,13491019,
63836,22644412,
63837,23553986,
63838,20691870,
63839,76034,
63840,25954790,
63841,2940538,
63842,30521244,
63843,12945402,
63844,4268077,
63845,23542126,
63846,6107147,
63847,34519707,
63848,19016611,0.07553780089349661
63849,10428352,
63850,15022200,0.13635876357057866
63851,2807539,
63852,26083659,0.3585809857928009
63853,2293867,
63854,10530128,
63855,35937462,
63856,27504477,
63857,31156380,
63858,35571173,
63859,4715917,
63860,33845933,
63861,33897388,
63862,407288,0.26187115235641134
63863,35014287,
63864,20797710,0.0808032080150231
63865,34176850,0.13635876357057866
63866,14924994,
63867,28936551,
63868,26127858,
63869,35033672,
63870,29831496,
63871,35027687,
63872,14683311,
63873,11958947,
63874,31155394,
63875,4305147,
63876,5018173,
63877,30316694,
63878,31481682,
63879,20465517,
63880,9177807,
63881,34983643,
63882,29584867,
63883,4518006,
63884,31077278,
63885,30810762,
63886,32159940,
63887,9858007,
63888,31650218,
63889,29609480,0.43088537629197926
63890,12506096,
63891,15105645,
63892,829780,
63893,2576435,
63894,15536056,
63895,20903048,0.3585809857928009
63896,872497,
63897,32987701,
63898,25694521,
63899,1503023,
63900,6535047,
63901,20533422,
63902,34164352,
63903,23784213,
63904,24198424,
63905,2862848,
63906,13869519,
63907,20479767,
63908,26553506,
63909,2724049,
63910,13194478,
63911,25440684,0.10858098579280089
63912,6090070,0.10858098579280089
63913,20929569,
63914,18242046,0.07553780089349661
63915,10210570,
63916,10707155,0.19170613396445998
63917,22644931,
63918,25918788,
63919,28490522,
63920,34952379,
63921,20903075,0.3585809857928009
63922,5091175,0.1859998768353522
63923,19862344,0.3847877664673185
63924,791765,
63925,9025389,
63926,26719946,
63927,19119554,
63928,21780051,
63929,23974509,
63930,26140414,
63931,7207768,
63932,28214407,
63933,4769447,
63934,6166201,
63935,32998257,
63936,20226470,
63937,8745856,
63938,3060410,
63939,30492959,
63940,30299444,0.40589640352003425
63941,32796790,
63942,14890309,
63943,17876236,
63944,1189614,0.37736509027916837
63945,12199089,0.13635876357057866
63946,15300973,0.3585809857928009
63947,19786477,
63948,4393011,
63949,20396076,0.3591652438924559
63950,29381822,
63951,15886019,
63952,26679373,
63953,29756855,
63954,12233698,
63955,23992491,
63956,30739613,
63957,27341604,
63958,35719335,
63959,20586022,
63960,8950238,
63961,24239124,
63962,3585676,
63963,15554935,
63964,3151857,
63965,13198008,
63966,22501477,
63967,13832907,
63968,22052968,
63969,30821512,
63970,4430611,0.10858098579280089
63971,2382272,0.32937318640843416
63972,27093639,
63973,18895212,
63974,26858781,
63975,13571429,
63976,9119799,
63977,11142121,0.19191431912613421
63978,8548619,
63979,10811554,0.2788733241765365
63980,11217300,0.3805427061624977
63981,21456144,
63982,9073557,
63983,35203090,0.35943694489130373
63984,21874343,
63985,12949667,
63986,1742101,
63987,9188336,
63988,9391669,
63989,31859076,
63990,3069564,
63991,26375039,
63992,11142128,0.13635876357057866
63993,30542734,
63994,8452139,
63995,12665150,
63996,36139591,
63997,5427514,
63998,2947414,
63999,31087557,0.3585809857928009
64000,13241571,
64001,21859235,
64002,22701414,
64003,5608738,
64004,1938914,
64005,6736378,
64006,1599839,0.261314388774108
64007,32820811,
64008,20141396,
64009,9026276,
64010,1411283,
64011,105397,
64012,12613576,
64013,5408166,
64014,10792019,0.10858098579280089
64015,23097527,
64016,25090512,
64017,31572779,
64018,35786228,
64019,12219347,0.13635876357057866
64020,28372230,
64021,24175491,
64022,31156580,
64023,8945770,
64024,14763504,
64025,11217282,0.3586841549093481
64026,4019049,
64027,4537586,
64028,20903040,
64029,31026286,
64030,33216213,
64031,11463357,
64032,13253962,
64033,258732,0.20568846589301512
64034,1216093,
64035,37277581,
64036,32568176,
64037,2618174,
64038,4057729,
64039,31025589,
64040,9036671,
64041,36035404,
64042,24689511,0.19201748824268142
64043,25437854,
64044,33398373,0.24012541078431884
64045,1411281,
64046,3528700,
64047,22275171,
64048,28376428,
64049,3176657,
64050,10640016,0.38599987683535225
64051,22645046,
64052,20641973,
64053,13404968,
64054,4556313,
64055,28379494,
64056,4860005,
64057,12561874,
64058,19898036,0.3250118009514188
64059,24516881,
64060,17278568,
64061,7048192,
64062,4158013,0.21812109980065184
64063,11153699,
64064,20475330,
64065,22360742,
64066,1473007,
64067,4510808,0.1806884658930151
64068,1720749,
64069,30208710,
64070,2730111,
64071,25298252,
64072,18631205,
64073,25080984,
64074,16870091,
64075,27947180,
64076,22644749,
64077,25920641,0.3586841549093481
64078,1958870,
64079,23095170,
64080,9140158,
64081,2409558,
64082,10943778,
64083,33114696,
64084,1979044,0.24735513255968178
64085,25278316,0.3586841549093481
64086,34571263,
64087,25020314,
64088,920062,
64089,32884822,
64090,8348194,
64091,7265427,0.07286670007851516
64092,19781232,
64093,6831954,
64094,10943786,
64095,18394422,
64096,13819727,
64097,6965467,
64098,28371966,
64099,31153527,
64100,25303846,
64101,17510343,
64102,28356576,
64103,10792091,0.37866309513614943
64104,34259250,
64105,30604120,
64106,4498928,
64107,28085067,0.43225961239039296
64108,20533088,
64109,30572842,
64110,9596064,
64111,15826853,
64112,1466166,
64113,9310769,
64114,34784067,
64115,19238378,0.13635876357057866
64116,3654107,
64117,29260795,
64118,27363463,
64119,24632121,
64120,22562682,
64121,16711568,
64122,27245170,
64123,1010796,
64124,32374620,
64125,680006,
64126,9817444,
64127,11361026,
64128,31153518,
64129,35811674,
64130,22643359,
64131,16208244,
64132,22642997,
64133,10049879,
64134,5449985,
64135,33350833,
64136,15269861,
64137,14358345,
64138,22111718,
64139,10198460,
64140,11875314,
64141,7279558,
64142,5992871,
64143,25214825,
64144,645111,
64145,23440881,
64146,24063054,
64147,25255778,
64148,34942818,
64149,24328844,
64150,33720652,
64151,20560403,
64152,22740168,
64153,1477273,
64154,29828688,
64155,13721076,0.3586841549093481
64156,15325765,
64157,10791819,0.10858098579280089
64158,1307241,0.3167933193682135
64159,25757130,0.35943694489130373
64160,35617808,
64161,10160543,
64162,5478384,
64163,29076918,
64164,33711563,
64165,23647882,
64166,20220761,
64167,7906749,0.3585809857928009
64168,8275826,
64169,1307237,
64170,31014332,
64171,28509811,
64172,4601349,
64173,10791821,0.19191431912613421
64174,6051512,
64175,18471629,
64176,28372201,
64177,14734322,
64178,3822455,
64179,22643177,
64180,4217166,
64181,20060756,
64182,27706208,
64183,14629884,0.35943694489130373
64184,29413725,
64185,7491166,
64186,34937110,
64187,28370864,0.42216341500250715
64188,2902089,
64189,7438948,
64190,7870349,
64191,25747472,
64192,20260318,
64193,10262625,
64194,6768398,0.13635876357057866
64195,8753468,
64196,25932383,
64197,7971869,
64198,24977255,
64199,352455,
64200,1323663,0.30813804608454604
64201,27947327,
64202,4768705,
64203,28470255,
64204,20162300,
64205,14977038,
64206,14570771,
64207,23933028,
64208,31025418,
64209,22842262,
64210,76377,
64211,16783663,
64212,10791813,
64213,26470978,
64214,31706514,
64215,22643018,
64216,770156,
64217,7186157,
64218,22480532,
64219,8370755,
64220,33269400,
64221,9429327,
64222,32182348,
64223,20909464,
64224,23967572,
64225,34114113,
64226,23978622,
64227,26400881,
64228,32141901,
64229,30943265,
64230,18789039,
64231,15830718,
64232,7186487,
64233,10164799,
64234,20948625,
64235,21654635,
64236,20598976,
64237,23496230,
64238,18920316,
64239,23531556,
64240,2608675,
64241,16489470,0.07286670007851516
64242,5443343,
64243,10944211,
64244,25616609,
64245,6587401,
64246,33313466,
64247,26063656,
64248,9392062,
64249,9386805,
64250,33002552,0.13635876357057866
64251,31682152,
64252,14709973,
64253,2465736,
64254,3599979,
64255,8026248,0.10858098579280089
64256,14639639,0.07286670007851516
64257,20904530,0.19191431912613421
64258,26458140,
64259,23687921,
64260,4299421,
64261,26553549,0.36075222437588467
64262,15573444,
64263,15194870,
64264,2399730,
64265,17908428,
64266,32665218,
64267,1708667,
64268,2809621,0.2838286600431245
64269,34204773,
64270,16254634,
64271,2682902,
64272,30630279,
64273,8703874,
64274,10538405,
64275,20619866,
64276,10317162,
64277,27978238,
64278,27379728,
64279,28379651,
64280,2390149,0.3257415059768802
64281,31309224,
64282,20925537,
64283,9706751,
64284,15074123,
64285,2430462,0.3290142996732077
64286,10815603,
64287,33874607,
64288,17616726,
64289,20902948,0.13635876357057866
64290,29499967,0.19914444139961143
64291,23709820,
64292,8889105,
64293,3978347,
64294,5334800,
64295,8832396,
64296,22532686,
64297,3507995,
64298,18692472,0.19201748824268142
64299,15686529,
64300,24414526,
64301,21119087,
64302,32959800,
64303,14677635,
64304,18371822,
64305,18814709,
64306,18683083,
64307,859131,
64308,26132673,
64309,11779333,
64310,676660,0.3861030459518994
64311,9617369,
64312,35993917,
64313,31155231,
64314,8913555,
64315,23923986,0.3861030459518994
64316,17373224,
64317,19065826,
64318,25566916,
64319,1033167,
64320,21392777,
64321,19949371,
64322,22503227,
64323,3497579,
64324,1405215,
64325,547687,
64326,13948061,
64327,846654,
64328,32438858,
64329,9690225,
64330,18332411,
64331,1799076,
64332,7299034,
64333,460052,
64334,25450027,
64335,30431126,
64336,33041580,
64337,24135578,0.1372147226690815
64338,15439159,
64339,10195224,
64340,26286767,
64341,30872204,
64342,31231212,
64343,23666609,
64344,22534136,
64345,3903364,
64346,11235792,0.13635876357057866
